918.00	507.00
918.00	507.00
917.00	507.00
918.00	506.00
918.00	506.00
918.00	506.00
918.00	506.00
918.00	506.00
918.00	506.00
918.00	506.00
918.00	506.00
918.00	506.00
918.00	506.00
918.00	506.00
918.00	506.00
918.00	506.00
918.00	506.00
918.00	506.00
918.00	506.00
918.00	505.00
918.00	505.00
918.00	505.00
918.00	505.00
919.00	505.00
919.00	505.00
918.00	504.00
918.00	504.00
918.00	504.00
918.00	504.00
918.00	504.00
918.00	504.00
918.00	504.00
918.00	504.00
918.00	504.00
918.00	504.00
918.00	504.00
918.00	504.00
918.00	504.00
918.00	504.00
918.00	504.00
918.00	504.00
918.00	504.00
918.00	504.00
918.00	504.00
918.00	504.00
918.00	504.00
918.00	504.00
918.00	504.00
918.00	504.00
918.00	504.00
918.00	504.00
918.00	504.00
918.00	504.00
918.00	504.00
918.00	504.00
918.00	501.00
918.00	501.00
918.00	501.00
918.00	501.00
918.00	501.00
918.00	501.00
918.00	501.00
918.00	501.00
918.00	501.00
918.00	501.00
918.00	501.00
918.00	501.00
919.00	502.00
919.00	502.00
919.00	502.00
919.00	502.00
919.00	502.00
919.00	502.00
919.00	502.00
919.00	502.00
919.00	502.00
919.00	502.00
920.00	499.00
920.00	499.00
920.00	499.00
919.00	501.00
919.00	501.00
919.00	501.00
919.00	501.00
919.00	499.00
919.00	499.00
919.00	499.00
919.00	499.00
919.00	499.00
921.00	500.00
920.00	499.00
920.00	499.00
920.00	499.00
920.00	499.00
919.00	499.00
919.00	499.00
920.00	499.00
920.00	499.00
920.00	499.00
920.00	499.00
920.00	500.00
920.00	500.00
920.00	499.00
920.00	499.00
920.00	499.00
920.00	499.00
919.00	500.00
919.00	500.00
919.00	500.00
919.00	500.00
919.00	500.00
919.00	500.00
919.00	500.00
919.00	500.00
919.00	500.00
919.00	500.00
919.00	500.00
919.00	500.00
919.00	500.00
919.00	500.00
919.00	500.00
919.00	500.00
919.00	500.00
919.00	500.00
920.00	500.00
920.00	500.00
920.00	500.00
920.00	500.00
920.00	500.00
920.00	500.00
920.00	497.00
920.00	497.00
920.00	497.00
920.00	497.00
920.00	497.00
920.00	497.00
920.00	497.00
921.00	496.00
921.00	497.00
921.00	496.00
921.00	496.00
921.00	495.00
920.00	495.00
920.00	495.00
920.00	495.00
921.00	495.00
921.00	495.00
921.00	495.00
921.00	495.00
921.00	495.00
921.00	495.00
921.00	495.00
921.00	495.00
921.00	495.00
921.00	493.00
921.00	493.00
921.00	493.00
921.00	493.00
921.00	493.00
